age,income,insurance,invested,em1,em2,em3,converted
48.6,8911.14,3561.81,37083.03,0,1,1,0
46.8,3286.03,3741.41,4210.32,1,0,1,1
43.2,1241.4099999999999,36612.81,1685.81,0,0,1,1
43.4,4398.5599999999995,39912.26,14320.73,0,0,1,0
44.6,948.3399999999999,1402.05,851.5,0,0,1,0
37.9,5907.22,4565.62,8180.21,0,0,0,0
38.3,3213.61,1631.74,10950.56,1,1,0,0
44.3,3523.56,32279.12,9895.76,0,1,1,1
46.2,6299.72,92086.28,22278.83,0,0,1,0
38.0,4718.19,1633.75,15940.9,0,0,0,0
43.2,5355.13,54101.41,4707.68,0,0,1,0
47.4,3723.93,109770.79,10957.88,0,0,1,0
33.6,3430.71,1959.79,2107.66,0,0,0,0
50.5,8038.23,4579.66,8131.18,0,0,0,1
44.2,5450.07,1697.55,20748.08,0,1,0,1
45.2,589.87,5602.58,1681.43,1,0,1,0
42.3,8366.08,19015.53,34582.0,0,1,1,0
43.5,3000.59,4025.66,4867.18,0,0,1,0
48.2,620.69,32137.07,377.24,1,0,1,0
44.4,2885.48,1756.61,3176.89,1,0,1,0
39.3,720.01,1713.26,717.97,1,0,0,1
37.7,1056.99,61215.32,2228.99,1,1,0,1
41.4,4287.55,70005.86,5782.75,0,0,1,0
44.6,920.9,22698.09,1049.54,0,0,1,0
44.6,3414.91,26265.25,10560.13,0,0,1,1
43.6,8812.46,38197.68,9572.02,0,0,1,0
39.0,620.78,5504.79,740.74,1,0,0,0
38.0,2484.66,2438.22,3423.78,0,0,0,0
44.0,15045.2,15436.58,19598.31,0,0,1,0
41.7,915.55,40413.42,1408.1,0,0,1,0
43.5,17485.53,16750.82,38549.47,0,1,0,0
38.0,2855.51,82325.57,2330.0,0,0,0,0
43.7,17198.92,1903.68,66945.65,0,0,0,0
37.1,5608.96,13693.26,7858.81,0,0,0,0
36.0,4250.1900000000005,12767.36,11676.44,0,0,0,0
38.1,6479.18,2766.39,18862.93,1,0,0,0
39.4,19451.75,6415.35,43603.27,0,0,0,0
41.1,1763.89,18675.45,6829.49,1,0,1,1
40.2,942.94,610.05,2994.33,0,0,1,0
31.7,13213.84,10948.82,4572.65,0,0,0,0
35.7,8743.85,5235.72,19000.17,0,0,0,0
41.5,584.83,7260.85,714.54,1,0,1,0
35.8,4591.889999999999,3589.16,7621.74,0,0,0,0
41.8,1328.45,91391.16,808.53,1,0,1,1
45.5,614.9,12845.64,1255.18,1,0,1,0
39.8,872.12,3542.67,1850.79,1,0,0,0
46.5,6480.39,3703.45,5636.1,0,0,1,0
46.9,4628.35,17206.55,9210.17,0,0,1,0
44.1,1071.3,13817.31,1611.15,0,0,1,0
38.4,8566.689999999999,581.83,5462.86,0,0,0,0
43.7,2169.6,135598.43,1338.23,0,0,1,0
46.3,5779.26,776.75,20266.03,0,0,1,1
39.1,4017.23,14735.44,8916.24,0,0,0,1
42.7,961.03,17986.18,2213.82,1,0,1,0
36.4,928.56,3800.78,2325.63,1,0,0,0
43.8,2823.75,44402.44,12108.22,0,0,1,1
43.8,2319.1400000000003,17923.92,5785.94,0,0,1,0
46.2,1173.8899999999999,95911.96,2266.74,1,0,1,0
42.4,17343.69,36197.17,38382.93,0,0,0,0
48.8,3193.63,25267.71,5344.73,0,0,1,0
45.9,12927.08,30904.29,20362.32,0,0,1,0
38.0,2254.38,86999.09,2820.47,1,0,0,0
42.2,2674.97,124729.27,6713.35,0,0,1,0
41.5,1443.01,72.33,1084.02,0,0,0,0
44.2,5660.09,3007.94,13291.28,0,0,1,0
41.6,6227.18,4283.96,15464.77,1,0,1,0
52.2,11351.17,10211.62,24699.45,0,1,1,0
43.3,4135.3,7574.84,6501.14,0,0,1,1
37.6,5260.59,36186.95,14254.12,0,0,0,1
40.9,13403.04,38450.27,23077.11,0,0,0,1
33.0,1847.35,14557.31,2907.7,0,0,0,0
48.2,6058.84,73547.71,15113.21,0,0,1,1
45.7,693.91,73430.04,728.4,0,0,1,0
37.7,4217.35,4795.48,6561.68,0,0,0,0
43.1,1553.9,91449.74,1809.19,0,0,1,0
41.1,1759.66,44580.0,5453.13,0,0,1,0
41.8,1080.87,49383.26,2060.99,0,0,1,0
36.4,16559.28,6335.8,20664.25,0,1,0,1
37.9,2175.42,54276.21,6156.04,0,0,0,1
39.0,2001.79,97782.98,3641.09,1,0,0,0
48.3,3553.41,1507.4,9110.42,1,0,1,0
46.3,1426.08,67577.04,1089.15,0,0,1,0
38.4,18931.6,21789.29,45122.98,0,1,0,0
38.4,3121.45,13722.52,6429.59,0,0,0,0
41.0,10967.98,18416.9,29598.54,0,0,1,0
40.5,5487.08,41549.63,31330.41,1,0,1,0
34.1,1442.5700000000002,52281.65,2119.51,0,0,0,0
49.1,9961.45,1991.57,16536.41,0,1,1,1
36.1,2693.14,21034.62,4002.39,0,0,0,0
48.1,29578.75,20318.04,30769.1,0,0,0,1
36.9,2592.64,6368.04,7979.28,0,0,0,0
43.5,2036.77,43632.09,4513.88,0,0,1,0
38.7,1708.33,21872.79,1437.83,0,0,0,0
36.1,9264.85,14864.71,17981.25,0,0,0,0
51.9,4529.54,5644.3,6025.91,0,0,1,1
44.8,2095.19,42101.56,2755.72,0,0,1,1
41.3,13382.43,9308.51,31343.28,0,1,1,0
46.0,8112.96,13954.55,14829.0,0,0,1,0
37.9,627.25,2053.3,258.2,1,0,0,0
39.3,14411.36,330.23,15989.89,0,0,0,0
44.6,4635.6,94721.04,18437.28,0,0,1,0
39.4,8210.39,55759.98,22779.46,0,1,0,0
46.9,20048.54,2242.15,25534.08,0,0,1,0
39.3,2737.88,71941.44,727.55,1,0,0,0
50.0,9317.6,294.12,6273.7,0,0,1,0
39.5,7729.48,81755.65,8516.63,0,0,0,0
37.5,2273.2799999999997,3652.88,1343.0,0,0,0,0
49.3,6106.95,79195.93,14821.47,0,0,1,0
40.1,875.25,36720.89,1360.95,1,0,1,1
42.9,12712.94,45122.23,30941.53,0,1,1,0
40.3,1237.3600000000001,10127.53,2673.52,0,0,1,0
38.1,3578.77,19500.24,11345.89,1,0,0,0
37.9,4685.14,13760.22,6393.3,0,0,0,0
48.4,6560.4,169684.4,40076.86,0,1,1,1
42.7,3719.72,39575.93,7865.73,0,0,1,1
37.8,642.12,6627.49,1404.24,1,0,0,1
43.5,1924.84,2651.03,2698.16,0,0,1,0
44.9,2961.11,4694.96,3617.19,0,0,1,0
43.5,6713.7,1526.71,16892.88,0,0,1,0
43.7,2337.71,2099.87,3408.19,0,0,1,0
43.3,2092.67,45138.7,2765.42,1,0,1,0
42.9,5683.23,7247.92,8282.69,0,0,0,0
49.0,8521.529999999999,125.13,42078.49,0,0,1,0
36.8,2429.59,114881.07,2088.82,0,0,0,0
42.9,2106.19,49895.17,3498.82,0,0,1,0
46.9,2922.49,7803.99,12492.42,1,0,1,0
39.6,2172.06,28579.74,3936.02,0,0,0,0
38.2,9177.83,88437.06,29329.44,0,0,0,0
42.0,11592.62,19308.85,35038.92,0,0,1,0
38.3,8853.22,123914.31,13172.9,0,0,0,0
43.2,3609.85,11351.16,15666.84,0,0,1,0
43.8,1013.59,4844.07,1526.69,1,0,1,0
45.2,26344.41,104760.31,32329.32,0,0,1,0
47.0,13502.74,5871.25,45642.77,0,1,1,0
42.6,14821.14,31932.08,24629.22,0,0,0,0
38.6,2223.55,1488.32,2548.04,0,0,0,0
49.4,3529.24,2719.91,5623.96,1,0,1,0
39.3,2694.01,32135.08,4639.8,0,0,0,0
47.9,1555.85,19259.56,4102.99,0,0,1,0
48.7,7579.52,13138.94,10642.7,0,0,1,0
42.3,6043.8,25141.3,10448.11,1,0,1,0
41.5,8739.67,6369.07,7488.7,0,0,1,0
51.0,828.29,13826.62,2145.72,1,0,1,0
37.8,4979.36,31340.9,8986.02,0,0,0,0
39.2,3710.46,8266.97,6081.64,0,0,0,0
38.9,2979.99,36365.97,4587.4,0,0,0,0
45.5,560.52,14212.95,1440.83,1,0,1,0
41.2,4518.27,64059.09,16100.16,0,0,0,0
43.9,950.4,21602.29,1284.9,0,0,1,0
44.7,3751.24,30924.19,7219.71,0,0,1,0
41.5,519.89,61205.06,704.32,1,0,1,0
42.0,2744.79,17697.9,3834.64,0,0,1,1
40.6,7481.92,16706.5,17124.77,0,0,1,0
48.0,2589.24,122252.15,6355.54,0,0,1,0
42.5,4306.41,30952.67,6537.78,0,0,1,0
45.5,5605.58,365.22,17837.39,0,0,1,1
42.8,1438.1,1467.12,2107.84,0,0,1,0
44.6,5544.6,2189.68,4273.89,0,0,1,0
40.7,996.89,66347.39,1542.03,1,0,1,0
45.1,3123.27,35779.87,6483.88,0,1,1,0
33.5,778.28,95123.39,2343.46,1,0,0,0
48.5,4979.33,9174.01,5578.21,1,0,1,1
42.3,1320.6100000000001,14450.58,5242.73,0,0,1,0
38.1,16137.97,10.96,34887.35,0,0,0,0
42.5,3283.55,75087.99,8088.95,0,0,1,0
43.2,4479.93,1554.56,5566.94,0,0,0,0
38.8,3534.21,21479.57,7025.05,0,0,0,0
39.5,1648.47,119966.28,6032.04,1,0,0,0
40.0,6304.88,3688.78,14708.8,0,0,0,0
34.1,3429.54,2429.3,7274.11,0,0,0,0
39.7,660.66,1156.9,2152.08,1,0,0,0
41.0,11490.12,19677.77,9444.33,0,0,1,0
30.5,4930.98,3180.34,12211.36,0,1,0,0
42.1,2959.96,946.85,5234.83,0,0,1,0
35.6,2283.94,24082.93,1324.05,0,0,0,0
47.5,1126.99,32283.01,4189.93,1,0,1,0
48.2,5011.78,21062.89,12810.22,0,0,1,0
47.9,3884.61,15301.11,10178.63,0,0,1,0
45.6,18077.5,114637.7,110845.8,0,1,0,1
40.8,6444.39,8800.37,9558.88,0,0,1,0
34.6,1131.19,47696.47,4130.69,1,0,0,1
38.2,8999.63,50611.76,15481.76,0,0,0,0
41.0,1640.31,97066.84,3424.71,1,0,1,0
43.5,4452.51,21069.55,20805.2,0,0,1,0
49.8,7615.66,107854.41,13203.86,0,1,1,1
40.8,4447.58,11719.29,5749.65,0,0,0,0
43.2,1564.41,66210.71,1675.76,0,0,1,1
42.6,11344.51,35980.53,11722.42,0,0,1,1
38.9,697.56,4719.57,1223.6,1,0,0,1
41.4,9706.74,122198.02,22289.78,0,1,0,0
44.3,7764.46,30700.4,14523.15,0,0,0,0
44.8,6157.6,35418.53,7242.98,0,0,1,0
45.4,570.41,8411.51,537.21,1,0,1,0
40.2,2070.3,70456.99,6378.11,0,0,1,0
38.2,9805.26,13912.69,13991.91,0,0,0,0
41.6,9676.18,123929.88,27152.76,0,0,1,0
43.1,688.55,78785.55,332.2,1,0,1,0
37.8,890.55,4743.07,3025.69,0,0,0,0
43.8,2542.09,4449.11,6809.37,0,0,1,0
41.0,2918.89,6818.05,6293.52,0,0,0,0
36.7,5251.57,35389.68,11007.34,0,0,0,0
44.9,599.33,512.18,1337.87,1,0,1,0
42.1,858.9100000000001,98099.99,1541.48,0,0,1,0
40.6,6324.25,13835.78,10121.5,0,0,1,0
47.2,6565.74,10.97,22114.15,0,0,1,1
41.0,2279.9300000000003,47626.16,3448.07,0,0,1,1
45.1,6738.49,41189.03,15052.18,0,0,1,0
42.1,1360.6599999999999,12238.24,1049.95,0,0,1,0
38.5,10549.94,17687.32,12707.01,0,0,0,0
46.4,2581.2,23087.24,7365.94,0,0,1,0
42.5,2308.69,24339.79,7434.27,0,0,1,0
43.5,4335.88,1369.51,8827.5,0,0,1,0
43.7,4887.42,35889.61,8645.74,0,0,1,0
37.1,734.29,44048.86,1452.93,1,0,0,0
42.3,715.55,6164.78,2277.49,1,0,1,0
46.3,2344.5299999999997,10895.56,5993.13,0,0,1,0
30.5,3300.49,7574.11,1419.29,0,0,0,0
43.8,12513.25,59.41,16438.01,0,0,1,0
42.5,1532.55,10262.36,5751.39,0,0,1,0
42.4,5623.24,2390.29,6943.05,0,0,1,0
43.1,781.74,8550.72,1457.53,0,0,1,1
36.0,1626.39,92636.01,1338.89,0,0,0,0
40.5,7301.93,37.94,6383.06,0,1,1,1
45.9,6425.15,111920.11,25205.11,0,0,1,0
35.6,2518.94,688.77,3771.71,0,0,0,0
49.3,8612.98,33011.24,18789.36,0,0,1,1
38.2,9076.54,81092.07,13726.29,1,0,0,0
38.7,2817.42,21503.51,6914.25,0,0,0,0
36.9,562.83,41494.13,1050.09,1,0,0,0
38.3,4773.88,61929.65,16665.08,0,0,0,0
44.5,14152.92,49857.13,43070.72,0,0,1,1
42.0,2164.3199999999997,14255.63,5622.65,0,0,1,1
47.6,1805.18,39291.2,5915.35,0,0,1,0
49.3,14618.7,16671.72,40315.72,0,0,1,0
46.2,852.25,3267.09,1428.4,0,0,1,1
41.1,1404.55,45158.4,2886.87,0,0,1,0
35.5,2270.8,4390.89,5676.93,0,0,0,1
36.7,2301.76,13544.33,2089.42,0,0,0,0
39.6,6262.39,9556.17,10831.74,0,0,0,0
44.6,2471.25,1194.41,5588.44,0,0,1,1
41.3,5979.47,43471.69,14077.39,0,0,1,0
42.5,2390.99,139.72,1484.71,1,0,1,0
43.3,1335.05,44305.4,2925.19,0,0,1,0
39.4,9691.51,30681.06,21246.75,0,0,0,1
45.4,8771.28,451.45,26064.09,0,0,1,0
43.9,2941.81,8701.84,6738.18,0,0,1,0
40.6,6895.38,13680.8,32444.71,0,0,1,1
36.9,2498.5299999999997,4963.88,9250.45,1,0,0,0
44.4,8257.060000000001,7043.19,11103.12,0,0,1,0
47.7,3559.37,42291.88,12451.2,0,0,1,1
41.2,21675.05,3634.67,49404.12,1,0,0,1
35.7,5681.33,14335.98,10439.19,0,0,0,0
45.8,1902.84,163.92,6509.31,0,0,1,0
36.9,1637.87,8628.99,528.18,0,0,0,0
42.7,7782.84,3159.99,10669.14,0,0,1,0
42.6,5933.07,13900.76,14938.84,0,0,1,0
40.2,3900.02,124022.89,6333.25,0,0,1,0
45.6,1067.37,19387.89,964.63,1,0,1,0
42.9,5810.98,22025.97,11813.0,0,0,1,0
47.5,532.01,11725.56,1081.46,1,0,1,0
50.2,9961.42,16880.59,11086.74,0,0,0,0
39.1,3269.59,9302.49,4230.78,0,0,0,0
38.7,2027.22,3123.67,4962.06,1,0,0,0
38.5,2358.77,72760.41,4946.46,0,0,0,0
44.7,2050.37,4823.13,3233.67,1,0,1,0
45.0,3021.21,38774.44,6652.29,0,0,1,0
41.3,4508.01,4048.28,3787.05,0,0,1,0
49.8,14836.61,33230.78,55266.44,0,0,1,1
40.2,6197.66,9445.68,8402.1,0,0,0,0
44.1,3289.15,71882.67,5174.98,0,0,1,0
45.7,14215.05,4490.34,17614.01,0,0,1,0
41.1,1273.04,30562.65,2397.53,1,0,1,0
45.6,5763.93,67805.18,5935.78,0,0,1,0
46.4,25092.1,106.06,102786.36,0,1,0,1
44.3,6040.93,18191.68,17882.51,1,0,1,1
37.6,9929.14,57538.92,31506.7,0,0,0,0
42.5,1029.54,28265.07,2349.42,1,0,1,1
45.4,3040.36,121693.82,4608.52,0,0,1,1
44.0,538.48,48964.44,1655.89,0,0,1,1
40.2,5270.25,23248.87,12347.36,0,0,1,0
43.1,4581.77,57195.33,7247.96,0,1,1,0
49.0,8940.24,36503.36,21679.48,0,0,0,0
41.4,2215.54,57548.49,3523.27,1,0,1,0
40.0,1407.17,7782.22,4264.91,0,0,0,0
38.4,4967.24,82.13,15304.77,0,0,0,0
41.9,4532.35,56351.16,10478.02,0,0,0,0
36.4,6901.59,8413.31,11956.06,0,0,0,0
40.7,707.04,8680.28,1399.94,0,0,1,0
39.5,1737.96,72838.81,1926.66,0,0,0,0
41.6,2469.5299999999997,18898.48,4219.15,0,0,1,0
43.6,1686.2,123819.17,4094.13,1,0,1,0
41.5,4961.74,127938.87,7094.95,0,0,1,0
35.4,2965.09,40218.5,1615.84,0,0,0,0
38.9,1470.37,748.88,2859.55,1,0,0,0
42.2,2803.16,8.86,4431.7,0,0,0,0
40.9,1405.49,18499.17,7199.42,1,0,0,0
35.9,6059.14,23411.25,3912.62,0,0,0,0
34.4,2464.65,14459.69,4239.4,0,0,0,0
35.0,907.2,35975.01,777.46,0,0,0,0
37.3,5550.22,15095.64,15464.54,0,0,0,0
43.1,1911.76,7348.4,3272.51,0,0,1,0
39.4,3561.81,96175.55,8516.96,0,0,0,0
43.8,7642.4,18609.6,12771.43,0,0,1,0
44.3,2089.38,15059.32,2757.34,0,0,1,0
40.5,542.61,48251.12,596.85,1,0,1,1
42.6,5830.31,70737.25,15640.89,0,0,0,0
38.3,3028.07,56679.36,6856.7,1,0,0,0
38.0,2343.58,13045.19,8442.04,0,0,0,0
46.8,3207.77,14149.42,5500.12,0,0,1,0
38.6,14063.38,85144.14,20359.76,0,0,0,0
45.8,4947.34,31892.03,18473.46,0,0,1,1
41.0,2302.3900000000003,8670.76,4423.78,0,0,1,0
40.0,2548.45,10622.08,6575.07,0,0,0,1
38.0,2956.86,37085.27,5002.75,0,1,0,0
39.7,1618.87,5741.42,1208.15,0,0,0,0
39.8,7260.0,110014.96,9798.5,0,0,0,1
36.9,2387.0699999999997,6269.67,3829.32,0,0,0,0
44.5,3486.56,29500.96,8248.57,0,0,1,0
44.5,5096.5,4266.41,8400.25,0,0,1,1
43.0,2088.27,26491.2,3890.98,0,0,1,0
43.2,877.97,2515.93,1221.15,0,0,1,0
33.3,1608.73,41464.82,2379.05,1,0,0,0
33.2,1862.0,47666.11,5243.55,1,0,0,0
44.4,4311.27,17427.97,10034.18,0,1,1,0
36.2,769.27,32569.68,1835.68,1,0,0,0
37.9,3306.83,36134.73,14152.86,0,1,0,0
41.6,17023.61,237.74,13593.02,0,0,1,0
49.2,4269.15,52946.71,5536.71,0,0,1,1
45.2,3579.21,19866.87,3793.4,0,0,1,0
38.1,1873.01,16379.78,5139.41,0,0,0,0
36.8,507.98,8588.61,1041.58,1,0,0,0
42.6,7513.91,26.76,24814.95,0,0,1,0
34.6,2323.13,7207.36,1717.84,0,0,0,0
40.8,2588.39,8950.45,5168.65,0,0,1,0
46.3,1104.78,49308.42,2222.91,1,0,1,1
44.3,2790.83,30450.78,6429.59,0,0,1,0
45.7,3295.16,1788.09,5623.33,0,0,1,0
46.8,7823.91,10128.75,19781.11,0,0,1,1
36.2,597.28,10455.86,1531.95,1,0,0,0
40.7,1359.51,480.42,2663.93,0,0,1,0
41.8,5196.49,61952.21,2997.29,0,0,1,0
41.7,1657.76,7045.97,1883.11,0,0,1,0
44.2,2956.45,46812.04,4700.37,1,0,1,0
46.8,3687.86,36848.14,12731.26,0,0,0,0
39.2,3606.5,27926.02,12924.01,0,0,0,0
35.6,2768.47,23083.5,2033.9,0,0,0,0
40.6,12381.06,3379.02,35374.39,0,0,0,0
44.2,6877.19,2420.0,6528.85,0,0,1,0
41.4,1232.75,86189.3,2368.79,0,0,1,0
41.9,2784.87,23772.99,3885.59,0,0,1,0
42.4,1043.5,12350.57,2041.4,1,0,1,0
43.6,12168.52,12191.35,15120.15,0,0,0,0
32.0,4454.389999999999,46610.24,5124.61,0,1,0,0
47.6,30029.44,7518.53,44164.72,0,0,0,0
44.1,5671.35,151103.75,11243.97,0,0,1,0
43.4,2135.7,10387.26,5242.06,0,0,1,0
47.6,4185.29,7387.07,7860.69,0,0,1,1
41.5,3995.7,44852.32,9573.29,0,0,1,0
40.0,1742.34,23662.22,1472.77,0,0,0,0
35.8,11893.58,37973.81,9483.85,0,0,0,0
46.4,7135.92,6323.8,16972.31,0,0,1,0
45.6,10495.96,30199.1,19700.22,0,1,0,1
37.9,2091.16,2446.89,2078.91,0,0,0,0
39.8,3759.26,15968.63,13968.47,0,0,0,0
41.9,4050.99,25175.7,6290.49,0,0,1,0
40.6,4084.27,89514.85,1945.09,0,0,1,0
40.2,2447.15,8272.83,3872.77,1,0,1,1
41.6,9198.0,5614.51,23172.08,0,0,1,0
38.7,8217.36,7871.62,14287.77,0,1,0,0
41.4,1039.6599999999999,12315.76,1192.56,0,0,1,0
42.7,4768.23,12540.57,7085.96,0,0,1,0
38.5,2904.1,1918.26,1343.79,0,0,0,0
39.6,1483.54,21448.98,3540.96,0,0,0,0
41.4,3281.62,9534.85,8904.41,0,0,1,0
46.5,3958.5,1822.32,3690.47,0,0,1,0
36.1,1124.37,41676.35,619.86,0,0,0,0
41.4,701.26,46953.03,2598.49,0,0,1,1
44.9,3439.7,31709.6,9164.03,1,0,1,0
32.3,1382.95,6823.82,1431.58,0,0,0,0
36.9,5280.62,34768.88,7187.89,1,0,0,0
46.2,1795.98,51723.52,4555.33,1,0,1,0
42.9,5496.41,491.47,12624.84,0,0,1,0
41.4,553.29,607.41,1713.01,1,0,1,0
44.1,1418.8899999999999,78161.82,3338.42,1,0,1,0
46.3,2844.5,12902.34,8601.62,0,0,1,0
35.9,5413.29,14324.98,7666.9,1,0,0,1
50.4,1398.53,4396.98,2139.97,0,0,1,0
39.3,2270.06,39867.84,7940.36,0,0,0,1
38.0,2160.1400000000003,10064.16,3061.49,0,0,0,0
38.4,3869.66,5068.02,23301.87,0,0,0,0
36.7,549.93,191.29,515.69,0,0,0,0
41.6,1644.95,206893.92,2081.07,0,0,1,0
38.5,1470.9,4808.81,2568.46,0,0,0,0
37.7,4555.01,2470.93,6394.4,0,0,0,0
41.7,2144.19,37563.98,2106.41,1,0,1,0
48.1,1222.92,51753.6,2385.32,1,0,1,0
44.3,4072.0,8093.04,13985.8,0,0,1,1
47.2,6674.63,16824.04,20353.07,0,1,1,0
39.9,3833.37,30306.48,7966.16,0,0,0,0
37.7,2848.18,112730.6,4966.65,0,0,0,0
39.8,6240.49,8954.17,21204.59,0,0,0,0
37.7,7920.52,89244.88,8240.73,0,0,0,0
41.9,5772.62,10603.33,13044.05,0,0,1,0
40.1,2450.01,2248.86,4671.01,0,0,1,1
40.5,1314.3899999999999,15602.21,3953.61,1,0,1,0
39.5,2735.44,13839.71,4692.67,0,0,0,0
45.6,4659.3,47167.73,5386.08,1,1,1,1
41.5,888.22,9426.1,2648.4,1,1,1,1
42.5,5694.82,35360.67,8565.97,0,0,1,0
49.2,1763.16,75782.95,2199.57,0,0,1,0
44.6,3611.91,5256.68,12725.86,0,0,1,1
42.5,7546.93,6789.22,19708.34,0,0,1,0
38.6,19179.46,24913.88,37090.44,0,0,0,0
41.5,5497.77,27061.73,7406.36,0,0,1,0
41.1,5622.16,144779.31,23195.93,0,0,1,0
41.1,8150.71,5649.97,19053.35,0,0,1,1
40.3,1445.33,4888.72,5515.52,0,0,1,0
39.1,2270.91,49261.77,4125.71,0,0,0,0
43.2,1386.1399999999999,30382.4,824.3,1,0,1,0
35.2,2352.33,122.13,443.15,1,0,0,0
35.1,2316.1099999999997,11060.69,1185.11,1,0,0,0
40.4,745.26,24070.57,2683.23,0,0,1,0
38.9,2176.46,52725.86,4583.56,0,0,0,0
37.4,619.06,2472.73,297.6,1,0,0,0
41.9,6731.75,32965.05,13965.87,0,1,1,0
39.2,1249.94,126.41,1339.41,0,0,0,0
40.6,769.51,7559.93,455.66,0,0,1,0
36.6,2951.12,4149.53,14371.58,0,0,0,0
48.7,3138.99,70527.52,5243.46,0,0,1,0
45.0,2845.35,621.48,2997.51,0,0,1,0
39.8,1612.13,22746.93,4232.16,0,0,0,0
43.3,15650.34,202098.05,66346.24,0,1,0,1
39.6,4419.360000000001,40501.33,8195.02,0,0,0,0
47.4,9337.12,528.12,23013.73,0,0,1,0
40.4,1966.09,10623.8,3464.44,1,0,1,0
42.6,7951.77,296.23,18629.82,0,0,1,0
34.4,15632.23,13573.8,20093.15,0,1,0,0
43.7,959.3299999999999,35414.52,3185.15,1,0,1,0
46.2,8038.82,18.93,9398.07,0,0,1,0
42.1,20432.49,4240.12,28493.87,0,1,1,0
45.5,1202.42,10574.62,2689.05,0,0,1,0
33.9,4101.5,12753.66,4332.12,0,0,0,0
44.8,4309.8099999999995,985.05,10757.35,0,0,0,1
49.2,2434.3199999999997,51322.54,6634.32,0,0,1,0
38.6,4883.96,48962.6,4947.19,0,0,0,0
30.1,754.47,56445.63,447.69,1,0,0,0
41.1,3354.9,18443.33,4911.76,0,0,1,1
44.1,7433.34,3912.2,30222.89,0,0,1,0
34.7,8865.62,3573.19,3312.26,0,0,0,0
39.5,947.8299999999999,11047.29,1448.52,0,0,0,0
43.1,4019.88,22139.16,7097.41,1,0,1,1
44.7,3141.53,27185.65,5567.9,0,0,1,0
34.4,5753.02,46584.07,5594.44,0,0,0,0
45.5,2825.65,11653.32,6134.38,0,0,1,0
42.8,12211.07,5408.75,37371.82,0,0,1,0
50.4,4757.45,33926.74,16354.56,0,0,0,1
42.7,1163.31,24612.45,963.44,0,0,1,0
44.3,1568.53,20000.31,5479.63,1,0,1,1
48.4,13122.22,10903.85,17421.71,0,0,0,0
28.4,5723.21,4943.95,14969.73,0,0,0,0
39.1,7326.49,68460.8,24049.37,0,0,0,1
42.9,1746.9,31095.34,5828.99,1,0,1,0
40.9,2862.07,8.14,6857.89,0,0,1,0
49.5,3160.5,1768.51,3496.87,0,0,1,0
44.8,20638.63,13259.8,79188.25,0,1,1,0
36.4,4367.2,25495.75,16773.76,0,0,0,0
47.0,2945.63,566.72,6516.85,0,0,1,0
43.9,1543.03,7117.88,1069.44,0,0,1,0
42.2,2699.86,948.44,6371.95,0,0,1,0
37.4,14484.75,5070.01,59951.74,0,0,0,0
43.9,7381.71,41512.29,10914.1,0,0,1,1
37.5,1978.69,40335.45,8564.69,0,0,0,0
48.6,7511.94,19801.3,15098.68,0,0,1,0
33.6,4213.84,53410.22,13593.43,0,0,0,0
40.5,8507.95,14370.35,28379.91,0,0,1,1
41.8,2483.9,4254.93,5378.62,0,0,1,0
38.4,917.27,46572.15,1181.97,0,0,0,0
37.5,788.5,14630.24,3357.76,1,0,0,0
40.1,5918.54,50569.71,13834.61,0,0,1,0
39.2,2201.1400000000003,6293.94,1884.19,0,0,0,0
36.5,2927.51,49733.86,6730.08,0,0,0,0
31.3,553.29,55150.31,497.55,1,0,0,0
41.9,19418.56,27277.58,84516.56,0,0,1,0
43.8,2554.37,22197.95,10289.96,0,0,1,0
48.9,814.71,31913.63,1553.11,1,0,1,1
40.1,2764.23,61289.25,4183.63,0,0,1,0
43.6,3192.99,17636.78,11089.62,1,0,1,0
35.9,3881.47,41963.37,6420.33,0,0,0,0
39.5,9711.77,36093.24,14497.7,0,0,0,1
37.4,3853.92,47492.5,11485.3,0,0,0,0
40.9,966.89,25252.57,1553.14,1,0,1,0
39.8,1298.3600000000001,25809.35,1166.01,0,0,0,0
39.0,3090.67,6735.71,9149.08,1,0,0,1
38.7,1192.28,812.98,3347.79,0,0,0,1
46.8,7089.19,2884.55,13360.49,0,0,1,0
42.2,5638.5,4412.61,6712.59,0,0,1,1
43.2,4371.18,6019.19,14655.11,0,0,1,1
40.2,868.24,17684.26,730.28,1,0,1,0
42.5,1800.84,88617.79,3958.12,0,0,1,0
40.0,4060.99,33136.1,6948.44,0,0,0,0
37.8,9955.77,5350.13,12462.19,0,0,0,0
45.2,9280.36,64780.3,27624.8,0,0,1,1
46.7,2420.37,9749.49,4951.29,0,0,1,0
38.0,751.16,999.3,2246.54,1,0,0,0
43.4,7627.19,22578.59,8344.88,0,0,1,0
47.0,4671.58,63.24,9172.58,0,0,1,0
43.3,3907.14,3248.19,7102.51,0,0,1,0
43.6,11418.99,806.82,9540.77,0,0,0,0
38.2,11148.44,60596.77,37633.15,0,0,0,0
43.8,1442.27,6629.0,1644.73,1,0,1,0
32.9,1010.86,37199.51,380.3,1,0,0,0
38.5,2934.99,7427.11,12465.29,0,0,0,0
47.2,9351.23,3400.78,20460.6,0,0,1,1
32.4,3117.99,45029.24,11544.51,0,0,0,0
40.8,1965.82,47750.36,2734.68,0,0,1,1
44.9,1005.74,20185.97,689.75,1,0,1,0
40.1,3080.58,1382.49,6736.88,0,0,1,0
