year,school_id,number_of_students,avg_score
2006,42089913,42,49.61
2007,42089913,40,65.49
2007,42090148,81,48.78
2005,42090148,88,43.52
2006,42090148,75,43.6
2007,42090580,179,56.78
2005,42090580,250,48.4
2006,42090580,192,45.5
2005,42090601,58,59.07
2007,42090601,40,66.92
2006,42090601,61,53.72
2006,42090610,54,43.03
2007,42090610,44,48.99
2005,42090610,41,41.87
2006,42090687,368,43.19
2007,42090687,330,50.47
2005,42090687,418,43.34
2007,42090695,30,50.79
2006,42090695,36,41.62
2005,42090695,39,44.86
2006,42090903,93,43.09
2007,42090903,59,51.2
2005,42090903,93,45.85
2007,42091233,89,54.06
2006,42091233,85,44.13
2005,42091233,97,43.63
2007,42091276,205,55.71
2006,42091276,195,46.38
2005,42091276,207,50.56
2006,42091390,128,48.03
2005,42091390,131,48.21
2007,42091390,143,56.35
2006,42091403,59,53.67
2005,42091403,64,58.19
2007,42091403,60,65.58
2005,42091411,120,47.77
2006,42091411,99,44.43
2007,42091411,94,55.34
2006,42091420,61,42.1
2005,42091420,83,47.72
2007,42091420,65,47.83
2005,42091543,342,44.95
2007,42091543,228,57.11
2006,42091543,282,45.51
2006,42091551,161,42.03
2005,42091551,161,42.08
2007,42091551,177,53.03
2005,42091560,42,56.77
2006,42091560,47,61.04
2007,42091560,39,65.73
2006,42091578,50,57.03
2007,42091578,41,69.36
2005,42091578,44,56.06
2006,42091594,42,40.87
2007,42091594,62,51.51
2005,42091594,50,39.08
2005,42091853,63,43.39
2006,42091853,47,43.88
2007,42091853,53,50.5
2005,42091861,86,43.02
2007,42091861,96,49.62
2006,42091861,76,42.94
2005,42091950,78,37.93
2006,42091950,61,41.69
2007,42091950,80,52.04
2005,42092230,153,41.69
2006,42092230,184,40.8
2007,42092230,154,53.57
2006,42092663,151,40.62
2007,42092663,146,48.87
2005,42092663,178,43.51
2007,42092906,144,52.42
2005,42092906,140,45.66
2006,42092906,151,43.82
2006,42093082,152,37.59
2007,42093082,167,52.82
2005,42093082,155,45.46
2006,42093872,88,48.01
2007,42093872,84,61.07
2005,42093872,84,50.94
2005,42093899,460,45.73
2006,42093899,519,43.33
2007,42093899,376,52.04
2007,42094151,254,54.97
2006,42094151,379,45.41
2005,42094151,288,44.45
2006,42094224,61,45.42
2005,42094224,59,46.39
2007,42094224,56,49.5
2006,42094429,54,40.53
2005,42094429,47,46.78
2007,42094429,55,52.6
2006,42094836,104,44.87
2005,42094836,93,43.08
2007,42094836,88,50.32
2006,42095042,138,49.23
2007,42095042,122,55.39
2005,42095042,156,46.22
2005,42095735,108,47.53
2006,42095735,115,46.9
2007,42095735,106,49.95
2005,42095760,58,44.65
2006,42095760,35,41.94
2007,42095760,39,51.31
2005,42095778,41,41.27
2006,42095778,37,42.46
2007,42095778,42,52.28
2005,42095972,59,45.98
2006,42095972,47,44.19
2007,42095972,55,53.96
2007,42096260,62,53.16
2005,42096260,60,44.13
2006,42096260,53,38.16
2005,42096804,72,42.58
2007,42096804,56,52.96
2006,42096804,72,41.18
2006,42096847,56,43.56
2005,42096847,26,43.84
2007,42096847,42,54.62
2005,42097215,61,36.92
2006,42097215,49,38.57
2007,42097215,54,47.81
2007,42097720,59,54.45
2005,42097720,64,42.81
2006,42097720,90,43.9
2005,42097940,92,41.31
2006,42097940,77,40.27
2007,42097940,97,50.27
2007,42098246,131,54.06
2005,42098246,172,47.62
2006,42098246,180,43.75
2005,42098254,510,47.49
2007,42098254,625,55.83
2006,42098254,612,46.3
2005,42098289,56,56.25
2006,42098289,19,54.02
2007,42098289,24,70.89
2006,42098637,468,45.05
2005,42098637,383,46.5
2007,42098637,454,55.0
2007,42099072,75,54.65
2005,42099072,98,42.31
2006,42099072,71,41.8
2005,42101166,72,36.27
2006,42101166,75,38.56
2007,42101166,43,46.3
2005,42101875,275,44.77
2006,42101875,267,40.16
2007,42101875,255,49.35
2005,42102499,198,46.53
2007,42102499,395,55.36
2006,42102499,361,43.65
2006,42102650,140,43.72
2007,42102650,85,53.13
2005,42102650,122,48.56
2005,42103304,100,50.07
2006,42103304,90,44.1
2007,42103304,65,54.18
2005,42103770,33,59.47
2006,42103770,43,52.29
2007,42103770,29,62.97
2005,42106206,51,40.0
2006,42106206,75,42.11
2007,42106206,78,49.92
2005,42106435,204,47.28
2006,42106435,285,46.95
2007,42106435,218,58.52
2005,42106478,145,51.78
2006,42106478,112,45.54
2007,42106478,92,51.68
2005,42109213,292,44.19
2006,42109213,256,41.02
2007,42109213,252,51.68
2005,42109230,784,66.86
2006,42109230,806,63.71
2007,42109230,751,73.99
2005,42109930,125,41.58
2006,42109930,100,40.1
2007,42109930,107,49.58
2005,42113091,66,49.16
2006,42113091,51,46.41
2007,42113091,47,46.83
2006,42114012,160,56.72
2005,42114012,177,58.55
2007,42114012,138,63.04
2005,42114306,100,46.8
2006,42114306,94,44.01
2007,42114306,88,52.41
2005,42116112,139,61.94
2007,42116112,129,65.4
2006,42116112,94,58.61
2007,42116570,43,57.39
2005,42116570,86,43.67
2006,42116570,57,47.38
2006,42121191,147,61.5
2007,42121191,186,74.21
2005,42121191,144,65.4
2005,42127440,162,60.87
2006,42127440,168,56.67
2007,42127440,129,68.03
2005,42129257,81,43.01
2006,42129257,86,44.61
2007,42129257,95,50.73
2005,42130930,18,45.06
2006,42130930,20,45.14
2007,42130930,17,54.68
2005,42131073,136,49.39
2006,42131073,143,41.08
2007,42131073,125,53.2
2005,42132150,175,59.73
2006,42132150,159,62.82
2007,42132150,62,69.47
2005,42133319,154,64.63
2007,42133319,140,70.58
2006,42133319,125,61.3
2005,42133394,187,44.01
2007,42133394,138,50.72
2006,42133394,142,40.99
2005,42134811,81,41.66
2006,42134811,86,41.45
2007,42134811,68,49.71
2005,42134960,148,43.45
2006,42134960,163,42.5
2007,42134960,77,51.15
2005,42135249,106,46.0
2006,42135249,68,45.01
2007,42135249,59,52.79
2005,42140668,98,61.7
2006,42140668,84,59.05
2007,42140668,92,68.76
2006,42141257,27,49.75
2007,42141257,14,60.28
2005,42141257,14,45.62
2005,42142890,503,47.93
2006,42142890,435,47.11
2007,42142890,348,56.08
2006,42143330,447,44.56
2007,42143330,263,51.92
2005,42143330,484,45.86
2005,43010032,51,46.14
2006,43010032,55,46.23
2007,43010032,46,52.86
2006,43010741,75,50.87
2005,43010741,119,49.92
2007,43010741,71,60.52
2005,43011691,127,47.21
2006,43011691,106,46.43
2007,43011691,92,57.94
2005,43012299,109,51.88
2006,43012299,131,51.14
2007,43012299,147,57.34
2006,43012469,217,45.12
2007,43012469,172,52.97
2005,43012469,243,45.85
2005,43012582,92,48.77
2007,43012582,124,52.86
2006,43012582,120,43.65
2006,43012795,50,50.26
2007,43012795,66,52.41
2005,43012795,61,53.03
2006,43013473,105,45.29
2007,43013473,111,54.51
2005,43013473,102,47.39
2005,43013589,22,47.92
2006,43013589,17,49.86
2007,43013589,16,58.17
2007,43013732,154,56.0
2005,43013732,160,43.04
2006,43013732,149,45.88
2005,43013740,133,40.51
2006,43013740,180,42.49
2007,43013740,153,54.91
2005,43013759,75,43.95
2006,43013759,77,38.44
2007,43013759,90,48.64
2007,43013872,63,49.21
2006,43013872,74,42.55
2005,43013872,81,41.55
2006,43013902,137,39.59
2007,43013902,152,47.57
2005,43013902,145,41.76
2005,43013910,98,46.3
2006,43013910,107,45.12
2007,43013910,110,52.81
2005,43013929,75,45.14
2006,43013929,70,45.85
2007,43013929,87,54.94
2005,43013937,263,42.22
2006,43013937,322,39.91
2007,43013937,346,50.13
2005,43013945,456,44.93
2006,43013945,421,45.62
2007,43013945,343,55.2
2005,43014119,68,41.57
2007,43014119,53,51.95
2006,43014119,55,43.3
2005,43014674,80,47.22
2006,43014674,66,45.83
2007,43014674,87,58.47
2005,43015077,93,51.05
2006,43015077,127,48.87
2007,43015077,106,57.67
2005,43015743,82,47.37
2006,43015743,95,47.09
2007,43015743,96,57.1
2005,43016430,131,46.27
2006,43016430,117,45.78
2007,43016430,130,56.62
2007,43016480,49,52.74
2005,43016480,88,47.35
2006,43016480,87,44.96
2005,43018610,100,47.61
2006,43018610,57,47.04
2007,43018610,58,57.03
2005,43018823,57,43.07
2007,43018823,62,49.91
2006,43018823,46,46.69
2006,43019056,24,53.76
2005,43019056,32,50.34
2007,43019056,57,65.23
2006,43019064,392,48.08
2005,43019064,437,50.95
2007,43019064,336,59.28
2005,43019196,95,49.17
2006,43019196,92,45.87
2007,43019196,100,55.83
2006,43019358,77,35.39
2005,43019358,61,42.52
2007,43019358,77,46.75
2005,43019684,36,43.78
2006,43019684,43,46.15
2007,43019684,52,52.18
2005,43020089,152,46.4
2007,43020089,190,52.91
2006,43020089,183,45.65
2006,43020569,84,42.97
2005,43020569,84,48.95
2007,43020569,89,56.93
2005,43021034,52,51.78
2006,43021034,65,47.46
2007,43021034,66,57.44
2006,43021468,57,45.86
2007,43021468,49,57.86
2005,43021468,51,47.1
2005,43021778,82,51.18
2006,43021778,71,50.73
2007,43021778,75,60.67
2005,43022235,104,45.14
2006,43022235,131,45.18
2007,43022235,105,52.34
2006,43022324,22,56.65
2005,43022324,17,59.07
2007,43022324,25,65.9
2006,43022332,173,52.47
2007,43022332,102,62.31
2005,43022332,159,53.93
2005,43022375,39,52.12
2006,43022375,41,46.17
2007,43022375,53,61.93
2006,43023134,132,47.77
2007,43023134,147,56.13
2005,43023134,207,48.53
2007,43023231,21,50.29
2005,43023231,28,41.6
2006,43023231,23,35.42
2005,43023355,167,53.3
2007,43023355,158,57.84
2006,43023355,155,50.06
2006,43023363,48,51.85
2007,43023363,57,70.11
2005,43023363,56,61.32
2005,43023533,40,46.11
2006,43023533,32,45.76
2007,43023533,36,56.98
2005,43023800,25,46.81
2007,43023800,34,58.8
2006,43023800,37,47.81
2006,43023851,80,50.0
2005,43023851,103,51.73
2007,43023851,89,62.06
2005,43024238,34,42.88
2006,43024238,29,38.85
2007,43024238,29,55.7
2005,43024939,94,54.17
2007,43024939,111,60.71
2006,43024939,93,49.7
2005,43025242,132,47.35
2007,43025242,141,55.29
2006,43025242,156,45.35
2005,43025420,91,50.68
2006,43025420,66,48.44
2007,43025420,68,56.35
2005,43025870,62,46.11
2007,43025870,55,52.25
2006,43025870,68,49.72
2005,43026168,35,51.71
2006,43026168,31,47.0
2007,43026168,36,52.42
2005,43026630,46,53.63
2006,43026630,61,45.81
2007,43026630,60,53.54
2005,43027016,211,50.88
2006,43027016,155,46.93
2007,43027016,143,55.4
2005,43028217,98,42.41
2006,43028217,84,44.08
2007,43028217,90,52.36
2006,43028250,34,61.59
2005,43028250,44,63.56
2007,43028250,39,69.8
2005,43028268,288,47.94
2006,43028268,241,47.07
2007,43028268,223,57.72
2005,43029027,344,47.45
2006,43029027,379,45.75
2007,43029027,499,53.37
2005,43029787,245,50.81
2006,43029787,235,47.16
2007,43029787,271,55.19
2005,43029825,90,46.44
2006,43029825,91,49.23
2007,43029825,107,56.73
2005,43029914,272,48.36
2006,43029914,528,46.14
2007,43029914,462,56.36
2005,43029965,127,44.83
2007,43029965,94,54.93
2006,43029965,113,41.6
2006,43029981,100,43.64
2007,43029981,69,55.06
2005,43029981,53,45.33
2005,43030076,160,48.57
2006,43030076,171,44.41
2007,43030076,174,52.7
2005,43030297,35,48.04
2006,43030297,49,46.97
2007,43030297,42,58.02
2005,43030556,96,48.23
2006,43030556,86,48.97
2007,43030556,68,58.25
2005,43030998,31,52.73
2006,43030998,60,53.85
2007,43030998,42,61.52
2005,43031986,43,47.29
2007,43031986,35,54.57
2006,43031986,44,46.01
2007,43032109,40,57.89
2005,43032109,32,43.66
2006,43032109,29,42.21
2005,43032133,156,51.44
2006,43032133,112,49.88
2007,43032133,118,58.59
2005,43032516,26,46.15
2006,43032516,27,47.91
2007,43032516,38,51.0
2005,43032729,75,43.7
2006,43032729,75,48.63
2007,43032729,75,54.76
2006,43033660,76,50.09
2005,43033660,59,54.3
2007,43033660,69,56.89
2005,43033679,127,52.97
2007,43033679,154,57.51
2006,43033679,135,48.75
2006,43033954,30,44.36
2005,43033954,39,41.94
2007,43033954,29,47.77
2005,43034055,53,46.99
2006,43034055,67,42.6
2007,43034055,65,50.89
2005,43034233,29,46.48
2007,43034233,43,58.57
2006,43034233,26,45.82
2006,43035094,37,47.75
2007,43035094,37,57.06
2005,43035094,35,48.42
2007,43035116,110,52.79
2006,43035116,101,48.05
2005,43035116,113,43.24
2005,43035680,175,47.75
2006,43035680,105,46.43
2007,43035680,150,51.49
2005,43035710,305,48.07
2006,43035710,375,45.79
2007,43035710,394,54.47
2006,43037275,43,47.04
2007,43037275,35,55.28
2005,43037275,35,51.8
2005,43037364,33,42.36
2006,43037364,27,49.63
2007,43037364,24,55.9
2006,43037810,110,47.82
2005,43037810,111,47.56
2007,43037810,103,57.52
2006,43037828,140,42.98
2005,43037828,176,46.48
2007,43037828,128,56.49
2007,43038174,210,59.82
2006,43038174,143,49.04
2005,43038174,211,50.63
2005,43038271,71,46.63
2006,43038271,63,46.15
2007,43038271,49,61.1
2005,43038280,145,45.97
2006,43038280,142,41.82
2007,43038280,152,50.88
2006,43038360,118,44.04
2007,43038360,101,55.0
2005,43038360,95,48.09
2006,43038387,73,52.5
2007,43038387,78,64.51
2005,43038387,85,55.4
2005,43038409,154,48.61
2007,43038409,149,54.74
2006,43038409,131,44.7
2005,43038425,164,47.07
2006,43038425,187,48.3
2007,43038425,209,57.26
2006,43038433,142,42.91
2005,43038433,100,46.04
2007,43038433,75,56.28
2007,43038441,413,58.84
2005,43038441,309,47.12
2006,43038441,435,45.76
2006,43038450,260,50.97
2005,43038450,244,53.82
2007,43038450,207,62.35
2005,43038514,351,47.59
2006,43038514,366,45.05
2007,43038514,365,55.33
2005,43038603,61,53.06
2006,43038603,56,48.86
2007,43038603,71,61.55
2006,43038646,144,40.94
2007,43038646,172,54.85
2005,43038646,157,45.76
2005,43038654,82,51.69
2006,43038654,90,48.39
2007,43038654,137,56.59
2006,43038662,97,48.85
2005,43038662,114,47.94
2007,43038662,108,57.51
2005,43038875,54,45.58
2007,43038875,56,58.22
2006,43038875,52,45.01
2006,43039146,81,43.22
2007,43039146,115,53.05
2005,43039146,117,44.87
2006,43039235,65,45.7
2007,43039235,86,55.69
2005,43039235,86,49.34
2005,43039260,32,54.27
2006,43039260,45,51.86
2007,43039260,39,60.68
2005,43039286,47,52.45
2006,43039286,71,48.22
2007,43039286,96,58.98
2006,43039294,57,48.94
2007,43039294,72,56.68
2005,43039294,67,48.02
2005,43039413,41,44.85
2007,43039413,31,54.62
2006,43039413,35,46.32
2005,43039707,29,40.64
2007,43039707,40,60.44
2006,43039707,32,46.97
2005,43039936,130,41.37
2006,43039936,121,43.62
2007,43039936,115,52.68
2005,43040071,29,56.5
2006,43040071,15,53.94
2007,43040071,15,64.38
2005,43040357,254,48.26
2006,43040357,195,49.32
2007,43040357,181,57.39
2005,43040918,41,45.08
2007,43040918,17,54.22
2006,43040918,23,45.83
2006,43041027,99,49.98
2005,43041027,97,52.12
2007,43041027,97,58.88
2005,43041060,29,42.11
2006,43041060,36,47.99
2007,43041060,39,55.57
2005,43041639,26,52.85
2006,43041639,34,51.91
2007,43041639,35,61.84
2006,43041647,29,53.36
2005,43041647,31,55.12
2007,43041647,43,64.45
2005,43041663,715,47.76
2006,43041663,594,48.15
2007,43041663,570,57.77
2005,43042910,120,56.17
2006,43042910,128,52.84
2007,43042910,121,64.6
2005,43042929,29,55.7
2006,43042929,22,50.01
2007,43042929,28,60.9
2005,43042953,189,49.55
2006,43042953,182,46.24
2007,43042953,129,56.27
2005,43043020,52,51.12
2007,43043020,49,57.64
2006,43043020,45,51.22
2006,43043143,87,47.46
2007,43043143,100,56.39
2005,43043143,69,46.98
2006,43043186,205,46.91
2005,43043186,182,46.07
2007,43043186,176,54.73
2006,43043267,118,46.62
2007,43043267,140,56.39
2005,43043267,188,46.32
2005,43043275,166,50.9
2006,43043275,178,49.36
2007,43043275,174,59.13
2005,43043429,106,53.17
2006,43043429,123,52.76
2007,43043429,100,63.08
2005,43043534,144,50.33
2006,43043534,148,49.14
2007,43043534,122,56.5
2006,43043569,270,47.52
2007,43043569,223,60.15
2005,43043569,264,50.0
2005,43043615,91,49.13
2006,43043615,90,51.61
2007,43043615,57,63.27
2006,43043623,127,50.1
2005,43043623,150,45.4
2007,43043623,126,58.68
2005,43043666,83,56.82
2006,43043666,99,55.01
2007,43043666,107,65.86
2006,43043690,392,51.17
2005,43043690,304,51.65
2007,43043690,374,59.99
2006,43043704,285,49.33
2007,43043704,243,60.82
2005,43043704,298,51.19
2005,43043712,112,51.16
2006,43043712,135,46.52
2007,43043712,165,57.38
2006,43043720,141,58.84
2005,43043720,100,59.55
2007,43043720,116,71.16
2005,43043780,83,52.47
2006,43043780,71,48.93
2007,43043780,68,60.9
2007,43043933,180,56.67
2006,43043933,150,46.4
2005,43043933,141,48.14
2005,43044360,32,43.76
2006,43044360,27,40.4
2007,43044360,34,54.38
2006,43044719,65,44.65
2007,43044719,92,52.62
2005,43044719,70,44.18
2005,43044808,38,61.64
2006,43044808,39,58.09
2007,43044808,52,64.1
2006,43045170,115,45.95
2005,43045170,156,49.23
2007,43045170,134,57.07
2005,43045235,38,50.21
2007,43045235,26,57.38
2006,43045235,37,47.06
2006,43045979,55,50.47
2005,43045979,48,48.32
2007,43045979,41,52.68
2005,43046126,56,49.52
2006,43046126,70,45.26
2007,43046126,94,53.88
2005,43046533,61,47.69
2006,43046533,53,45.28
2007,43046533,43,57.71
2005,43046754,35,49.13
2006,43046754,38,45.8
2007,43046754,32,58.89
2005,43047661,24,48.33
2006,43047661,20,48.3
2007,43047661,22,56.02
2005,43047700,118,46.81
2006,43047700,114,48.86
2007,43047700,107,53.75
2005,43048072,97,41.89
2006,43048072,66,39.54
2007,43048072,80,52.48
2005,43048455,29,52.0
2006,43048455,39,46.73
2007,43048455,46,61.93
2005,43049389,51,44.87
2006,43049389,50,43.11
2007,43049389,60,54.43
2005,43049729,24,40.79
2006,43049729,29,45.31
2007,43049729,24,53.58
2005,43049800,91,44.27
2006,43049800,61,40.69
2007,43049800,46,52.99
2005,43049907,36,48.21
2006,43049907,29,43.4
2007,43049907,37,52.2
2005,43049923,124,47.54
2006,43049923,140,48.2
2007,43049923,111,55.35
2005,43049966,97,43.18
2006,43049966,56,45.35
2007,43049966,64,51.05
2005,43050166,47,51.98
2006,43050166,52,48.3
2007,43050166,40,55.48
2005,43051162,42,44.73
2006,43051162,33,45.47
2007,43051162,43,51.99
2005,43051278,61,52.46
2006,43051278,59,49.4
2007,43051278,77,56.29
2005,43051316,203,51.9
2006,43051316,210,49.88
2007,43051316,200,60.54
2005,43051561,47,49.83
2006,43051561,41,50.09
2007,43051561,40,56.5
2005,43051707,37,47.96
2006,43051707,19,47.12
2007,43051707,30,48.72
2005,43052231,61,47.69
2006,43052231,60,46.1
2007,43052231,59,56.83
2005,43052797,59,43.95
2006,43052797,43,46.74
2007,43052797,45,56.73
2005,43053572,36,54.8
2006,43053572,31,53.4
2007,43053572,25,59.28
2005,43053688,48,48.62
2006,43053688,67,51.4
2007,43053688,61,54.48
2005,43055230,89,51.58
2006,43055230,109,51.22
2007,43055230,92,62.17
2005,43055257,90,48.55
2006,43055257,92,44.17
2007,43055257,86,54.76
2005,43055966,25,44.33
2006,43055966,30,44.69
2007,43055966,21,55.86
2005,43056164,29,44.6
2006,43056164,39,46.18
2007,43056164,33,53.2
2005,43056202,106,53.59
2006,43056202,96,51.12
2007,43056202,113,58.73
2005,43056210,51,48.28
2006,43056210,45,42.74
2007,43056210,54,53.21
2005,43056830,273,53.17
2006,43056830,267,50.26
2007,43056830,183,58.33
2005,43057098,59,48.18
2006,43057098,66,52.4
2007,43057098,62,61.15
2005,43057160,69,50.44
2006,43057160,44,47.58
2007,43057160,48,57.45
2005,43057292,28,45.73
2006,43057292,32,43.49
2007,43057292,26,50.71
2005,43057730,94,44.43
2006,43057730,95,40.25
2007,43057730,65,47.71
2005,43058221,48,43.71
2006,43058221,41,46.7
2007,43058221,27,52.44
2005,43058655,43,47.58
2006,43058655,55,46.65
2007,43058655,66,54.5
2005,43058663,22,40.69
2006,43058663,21,40.74
2007,43058663,24,48.89
2005,43059678,136,51.73
2006,43059678,113,48.52
2007,43059678,104,60.21
2005,43059864,89,49.24
2006,43059864,65,50.38
2007,43059864,60,55.79
2005,43060030,79,49.63
2006,43060030,92,47.53
2007,43060030,84,57.97
2005,43060048,172,48.46
2006,43060048,255,48.16
2007,43060048,174,59.04
2005,43060102,198,50.43
2006,43060102,195,48.37
2007,43060102,167,56.68
2005,43060137,39,58.73
2006,43060137,24,52.19
2007,43060137,30,58.95
2005,43060170,123,45.7
2006,43060170,138,43.04
2007,43060170,91,54.55
2005,43060374,117,47.81
2006,43060374,138,47.39
2007,43060374,147,55.87
2005,43060650,96,48.89
2006,43060650,68,48.0
2007,43060650,86,58.73
2005,43060749,194,53.94
2006,43060749,564,49.91
2007,43060749,332,60.91
2005,43060790,64,48.81
2006,43060790,134,50.5
2007,43060790,96,61.9
2005,43060994,28,45.04
2006,43060994,25,45.99
2007,43060994,28,47.92
2005,43061184,20,40.31
2006,43061184,17,48.38
2007,43061184,39,52.49
2005,43061702,46,57.42
2006,43061702,47,52.65
2007,43061702,63,63.14
2005,43061737,236,48.35
2006,43061737,198,46.71
2007,43061737,220,55.15
2005,43062164,26,49.79
2006,43062164,26,52.65
2007,43062164,31,60.53
2005,43062172,37,50.59
2006,43062172,61,51.43
2007,43062172,48,60.22
2005,43062229,47,39.86
2006,43062229,42,44.02
2007,43062229,37,54.62
2005,43062660,46,50.59
2006,43062660,39,50.64
2007,43062660,52,59.63
2005,43063160,284,52.79
2006,43063160,263,47.79
2007,43063160,248,58.93
2005,43063780,87,39.36
2006,43063780,71,41.09
2007,43063780,90,50.33
2005,43064183,84,48.11
2006,43064183,109,47.12
2007,43064183,89,50.43
2005,43064310,50,43.89
2006,43064310,43,46.96
2007,43064310,54,54.98
2005,43065970,45,47.38
2006,43065970,58,49.85
2007,43065970,46,60.11
2005,43066232,38,42.78
2006,43066232,25,44.8
2007,43066232,31,56.36
2005,43066348,80,49.0
2006,43066348,76,48.3
